	stage	head	weir_flow
2005-04-03 02:30:00	969.5784614152948	0.07846141529478246	91.63768222866632
2005-04-03 03:00:00	969.6635794785204	0.16357947852043253	149.55096414411372
2005-04-03 03:30:00	969.7500234825213	0.25002348252132833	198.43755669453316
2005-04-03 04:00:00	969.8569511094839	0.35695110948392994	251.59914549888103
2005-04-03 04:30:00	969.9556634402531	0.4556634402531472	296.0734476091084
2005-04-03 05:00:00	970.0186661299875	0.5186661299875368	322.7715615825858
2005-04-03 05:30:00	970.1016695036761	0.6016695036761348	356.3488300023083
2005-04-03 06:00:00	970.1534985564707	0.6534985564707085	376.5301518124538
2005-04-03 06:30:00	970.2208316626949	0.7208316626948772	401.969011874467
2005-04-03 07:00:00	970.2862369405549	0.7862369405548861	425.9307230772034
2005-04-03 07:30:00	970.3498209222271	0.8498209222270816	448.59553886786716
2005-04-03 08:00:00	970.3809632182979	0.880963218297893	459.489073549688
2005-04-03 08:30:00	970.442015003519	0.9420150035190318	480.47989238874084
2005-04-03 09:00:00	970.4719511257135	0.9719511257135309	490.6061135430696
2005-04-03 09:30:00	970.5451780770902	1.0451780770902133	514.9481854475171
2005-04-03 10:00:00	970.5880745305656	1.0880745305655637	528.9432760055614
2005-04-03 10:30:00	970.6162666934073	1.1162666934072831	538.0409309425808
2005-04-03 11:00:00	970.6854250453218	1.1854250453218356	560.040459725049
2005-04-03 11:30:00	970.7260800869507	1.2260800869506738	572.7730344790017
2005-04-03 12:00:00	970.779481047757	1.2794810477570309	589.2857093142032
2005-04-03 12:30:00	970.8576962379307	1.3576962379306678	613.0629642328406
2005-04-03 13:00:00	970.9216284630364	1.421628463036427	632.1605803773335
2005-04-03 13:30:00	970.984587548762	1.484587548761965	650.6896221191415
2005-04-03 14:00:00	971.0343939804702	1.5343939804702131	665.1627625889753
2005-04-03 14:30:00	971.0591468711359	1.5591468711359084	672.2972828437432
2005-04-03 15:00:00	971.1084185847006	1.6084185847006438	686.3875424665741
2005-04-03 15:30:00	971.1452199943841	1.6452199943840924	696.81794041042
2005-04-03 16:00:00	971.1819407334622	1.68194073346217	707.1482376004069
2005-04-03 16:30:00	971.1941708209915	1.6941708209915305	710.5720750283749
2005-04-03 17:00:00	971.2308539110031	1.7308539110031234	720.7925350020671
2005-04-03 17:30:00	971.2308539110031	1.7308539110031234	720.7925350020671
2005-04-03 18:00:00	971.2430847653658	1.7430847653657793	724.1841396484805
2005-04-03 18:30:00	971.2186257451967	1.7186257451967322	717.3936802607537
2005-04-03 19:00:00	971.2430847653658	1.7430847653657793	724.1841396484805
2005-04-03 19:30:00	971.2430847653658	1.7430847653657793	724.1841396484805
2005-04-03 20:00:00	971.2186257451967	1.7186257451967322	717.3936802607537
2005-04-03 20:30:00	971.1941708209915	1.6941708209915305	710.5720750283749
2005-04-03 21:00:00	971.1819407334622	1.68194073346217	707.1482376004069
2005-04-03 21:30:00	971.1574669847237	1.6574669847236692	700.2717317013677
2005-04-03 22:00:00	971.1084185847006	1.6084185847006438	686.3875424665741
2005-04-03 22:30:00	971.0961257533672	1.5961257533672324	682.8857878347545
2005-04-03 23:00:00	971.0591468711359	1.5591468711359084	672.2972828437432
2005-04-03 23:30:00	971.0095453118529	1.5095453118528894	657.9619415686261
2005-04-04 00:00:00	970.984587548762	1.484587548761965	650.6896221191415
2005-04-04 00:30:00	970.934291473071	1.4342914730709708	635.9089664705979
2005-04-04 01:00:00	970.8961840016766	1.3961840016766018	624.5949126007957
2005-04-04 01:30:00	970.8318042610348	1.3318042610347902	605.2436909273681
2005-04-04 02:00:00	970.8057099740109	1.305709974010938	597.3118793206295
2005-04-04 02:30:00	970.7528612034909	1.252861203490852	581.083635460346
2005-04-04 03:00:00	970.6990433941943	1.199043394194291	564.3215106041598
2005-04-04 03:30:00	970.6302461266814	1.1302461266814134	542.5236678891505
2005-04-04 04:00:00	970.5880745305656	1.0880745305655637	528.9432760055614
2005-04-04 04:30:00	970.5307104118807	1.0307104118807047	510.1851104853954
2005-04-04 05:00:00	970.479106014519	0.9791060145189476	493.01085691096927
2005-04-04 05:30:00	970.4263498119424	0.926349811942373	475.1382744411005
2005-04-04 06:00:00	970.3723693163299	0.8723693163299231	456.49594652510746
2005-04-04 06:30:00	970.3170920398605	0.8170920398605404	437.00256968718384
2005-04-04 07:00:00	970.2604454947132	0.7604454947131671	416.56431674171205
2005-04-04 07:30:00	970.2023571930667	0.7023571930667458	395.0711901417315
2005-04-04 08:00:00	970.1427546471001	0.6427546471001051	372.3918387433353
2005-04-04 08:30:00	970.0815653689922	0.5815653689921874	348.3659470174218
2005-04-04 09:00:00	970.018716870922	0.5187168709220487	322.7926123288434
2005-04-04 09:30:00	969.9541366650684	0.454136665068404	295.4117159199182
2005-04-04 10:00:00	969.8877522636104	0.38775226361042314	265.87218142427815
2005-04-04 10:30:00	969.8194911787269	0.3194911787269348	233.67338622518787
2005-04-04 11:00:00	969.7492809225968	0.2492809225967676	198.04446078676241
2005-04-04 11:30:00	969.677049007399	0.17704900739897766	157.6518247436304
2005-04-04 12:00:00	969.6027229453124	0.10272294531239368	109.66843511064114
2005-04-04 12:30:00	969.5576541054731	0.057654105473147865	74.62027235847798
2005-04-04 13:00:00	969.5118091250247	0.011809125024683453	25.928764190533386
