	stage	head	weir_flow
2008-08-31 04:20:00	1007.0589599609375	0.0589599609375	75.74281311035156
2008-08-31 04:40:00	1007.166259765625	0.166259765625	151.18014526367188
2008-08-31 05:00:00	1007.3570556640625	0.3570556640625	251.6482696533203
2008-08-31 05:20:00	1007.66015625	0.66015625	379.0831604003906
2008-08-31 05:40:00	1008.0034790039062	1.00347900390625	501.1590270996094
2008-08-31 06:00:00	1008.2793579101562	1.27935791015625	589.2478637695312
2008-08-31 06:20:00	1008.4304809570312	1.43048095703125	634.7821655273438
2008-08-31 06:40:00	1008.4022827148438	1.40228271484375	626.4124755859375
2008-08-31 07:00:00	1008.2685546875	1.2685546875	585.926025390625
2008-08-31 07:20:00	1008.100830078125	1.100830078125	533.0691528320312
2008-08-31 07:40:00	1007.9398803710938	0.93988037109375	479.7537536621094
2008-08-31 08:00:00	1007.8026123046875	0.8026123046875	431.8244323730469
2008-08-31 08:20:00	1007.6823120117188	0.68231201171875	387.5180969238281
2008-08-31 08:40:00	1007.5789184570312	0.57891845703125	347.3081359863281
2008-08-31 09:00:00	1007.4918823242188	0.49188232421875	311.561767578125
2008-08-31 09:20:00	1007.4202880859375	0.4202880859375	280.54425048828125
2008-08-31 09:40:00	1007.3612060546875	0.3612060546875	253.5946044921875
2008-08-31 10:00:00	1007.3133544921875	0.3133544921875	230.67149353027344
2008-08-31 10:20:00	1007.2753295898438	0.27532958984375	211.6111602783203
2008-08-31 10:40:00	1007.2445068359375	0.2445068359375	195.5077667236328
2008-08-31 11:00:00	1007.2184448242188	0.21844482421875	181.35568237304688
2008-08-31 11:20:00	1007.196533203125	0.196533203125	169.0157928466797
2008-08-31 11:40:00	1007.1777954101562	0.17779541015625	158.0946044921875
2008-08-31 12:00:00	1007.160888671875	0.160888671875	147.90638732910156
2008-08-31 12:20:00	1007.1450805664062	0.14508056640625	138.05203247070312
2008-08-31 12:40:00	1007.1301879882812	0.13018798828125	128.43516540527344
2008-08-31 13:00:00	1007.1173095703125	0.1173095703125	119.81897735595703
2008-08-31 13:20:00	1007.1065063476562	0.10650634765625	112.344970703125
2008-08-31 13:40:00	1007.0973510742188	0.09735107421875	105.81092071533203
2008-08-31 14:00:00	1007.0894165039062	0.08941650390625	99.98045349121094
2008-08-31 14:20:00	1007.0826416015625	0.0826416015625	94.86422729492188
2008-08-31 14:40:00	1007.0762939453125	0.0762939453125	89.94216918945312
2008-08-31 15:00:00	1007.0706176757812	0.07061767578125	85.4238052368164
2008-08-31 15:20:00	1007.0652465820312	0.06524658203125	81.03546905517578
2008-08-31 15:40:00	1007.0598754882812	0.05987548828125	76.52488708496094
2008-08-31 16:00:00	1007.0546875	0.0546875	72.0380630493164
2008-08-31 16:20:00	1007.049560546875	0.049560546875	67.46222686767578
2008-08-31 16:40:00	1007.0443725585938	0.04437255859375	62.66806411743164
2008-08-31 17:00:00	1007.0394287109375	0.0394287109375	57.92219543457031
2008-08-31 17:20:00	1007.0342407226562	0.03424072265625	52.722816467285156
2008-08-31 17:40:00	1007.0291137695312	0.02911376953125	47.319007873535156
2008-08-31 18:00:00	1007.0240478515625	0.0240478515625	41.656951904296875
2008-08-31 18:20:00	1007.0188598632812	0.01885986328125	35.42655944824219
2008-08-31 18:40:00	1007.0137329101562	0.01373291015625	28.6733455657959
2008-08-31 19:00:00	1007.0087280273438	0.00872802734375	21.195680618286133
2008-08-31 19:20:00	1007.00390625	0.00390625	12.401569366455078
