	stage	head	weir_flow
2008-08-31 06:20:00	996.5230102539062	0.3330078125	240.21839904785156
2008-08-31 06:40:00	997.0940551757812	0.904052734375	467.4830017089844
2008-08-31 07:00:00	997.435791015625	1.24578857421875	578.8946533203125
2008-08-31 07:20:00	997.5971069335938	1.4071044921875	627.8475952148438
2008-08-31 07:40:00	997.6437377929688	1.4537353515625	641.6431884765625
2008-08-31 08:00:00	997.6167602539062	1.4267578125	633.6802978515625
2008-08-31 08:20:00	997.5477905273438	1.3577880859375	613.0906372070312
2008-08-31 08:40:00	997.44677734375	1.25677490234375	582.2931518554688
2008-08-31 09:00:00	997.3151245117188	1.1251220703125	540.8826904296875
2008-08-31 09:20:00	997.15380859375	0.96380615234375	487.8614196777344
2008-08-31 09:40:00	996.9650268554688	0.7750244140625	421.87158203125
2008-08-31 10:00:00	996.7542114257812	0.564208984375	341.39984130859375
2008-08-31 10:20:00	996.5274658203125	0.33746337890625	242.35635375976562
2008-08-31 10:40:00	996.294677734375	0.10467529296875	111.05362701416016
