	stage	head	weir_flow
2005-04-02 13:30:00	977.0066723511886	0.006672351188626635	17.721042566101005
2005-04-02 14:00:00	977.0559829089484	0.055982908948408294	73.17122263751766
2005-04-02 14:30:00	977.0559829089484	0.055982908948408294	73.17122263751766
2005-04-02 15:00:00	977.0559829089484	0.055982908948408294	73.17122263751766
2005-04-02 15:30:00	977.1971454788155	0.19714547881551425	169.36664533785688
2005-04-02 16:00:00	977.3328369708851	0.3328369708850687	240.1362429468943
2005-04-02 16:30:00	977.4631724998826	0.463172499882603	299.31732019465414
2005-04-02 17:00:00	977.5882671805338	0.5882671805337623	351.0371533998817
2005-04-02 17:30:00	977.7082361275641	0.7082361275640778	397.27270007630847
2005-04-02 18:00:00	977.8231944556991	0.8231944556990811	439.17569323527323
2005-04-02 18:30:00	977.9332572796645	0.9332572796645309	477.49730909493695
2005-04-02 19:00:00	978.0385397141858	1.0385397141858448	512.7654366330115
2005-04-02 19:30:00	978.1391568739887	1.139156873988668	545.3714023643207
2005-04-02 20:00:00	978.2352238737986	1.2352238737986454	575.6172349100959
2005-04-02 20:30:00	978.3268558283412	1.3268558283411949	603.743537826233
2005-04-02 21:00:00	978.4141678523421	1.414167852342075	629.946950538297
2005-04-02 21:30:00	978.4972750605268	1.4972750605268175	654.3916234834173
2005-04-02 22:00:00	978.5762925676211	1.576292567621067	677.2170592463501
2005-04-02 22:30:00	978.6513354883502	1.6513354883502416	698.5436469043381
2005-04-02 23:00:00	978.7225189374401	1.7225189374400998	718.4766766038188
2005-04-02 23:30:00	978.7899580296161	1.7899580296160593	737.1093208242211
2005-04-03 00:00:00	978.8537678796039	1.853767879603879	754.5248938025909
2005-04-03 00:30:00	978.9140636021291	1.9140636021290902	770.7985947065383
2005-04-03 01:00:00	979.0066159159683	2.0066159159682684	795.4499143796212
2005-04-03 01:30:00	979.0828095887153	2.0828095887153495	815.4607267916948
2005-04-03 02:00:00	979.156272860668	2.1562728606679684	834.5246107529962
2005-04-03 02:30:00	979.2087868489705	2.208786848970476	848.0195729910632
2005-04-03 03:00:00	979.2570599286057	2.257059928605713	860.3306553315059
2005-04-03 03:30:00	979.303429309718	2.3034293097180125	872.0738490207035
2005-04-03 04:00:00	979.3569628224975	2.3569628224975077	885.5338340657988
2005-04-03 04:30:00	979.402523805975	2.4025238059749654	896.90918346298
2005-04-03 05:00:00	979.4296291374808	2.429629137480788	903.6425293124955
2005-04-03 05:30:00	979.4629708608336	2.462970860833593	911.8908406369367
2005-04-03 06:00:00	979.482424942694	2.482424942694024	916.6863303310873
2005-04-03 06:30:00	979.5061454023112	2.5061454023111764	922.5165806870151
2005-04-03 07:00:00	979.5275375077146	2.5275375077145554	927.7587885382745
2005-04-03 07:30:00	979.5468269290461	2.5468269290461194	932.4730593080867
2005-04-03 08:00:00	979.5557536551042	2.5557536551042404	934.650690986443
2005-04-03 08:30:00	979.5723121818444	2.5723121818443815	938.6833630707912
2005-04-03 09:00:00	979.5800004000617	2.580000400061749	940.5528127634692
2005-04-03 09:30:00	979.5977233217345	2.59772332173452	944.8552196609074
2005-04-03 10:00:00	979.6074711764942	2.6074711764941867	947.2174319198343
2005-04-03 10:30:00	979.6136593903317	2.6136593903316907	948.7155035639298
2005-04-03 11:00:00	979.6282493678497	2.628249367849662	952.2428419938738
2005-04-03 11:30:00	979.6365405876327	2.6365405876326804	954.2444555550508
2005-04-03 12:00:00	979.6472693328412	2.6472693328412333	956.8314097915516
2005-04-03 12:30:00	979.6630465112288	2.6630465112287993	960.6293219252813
2005-04-03 13:00:00	979.6764400701886	2.676440070188619	963.8475620129153
2005-04-03 13:30:00	979.6905150432511	2.690515043251139	967.2237546344147
2005-04-03 14:00:00	979.7025618319165	2.702561831916455	970.1087690820103
2005-04-03 14:30:00	979.7089250704322	2.708925070432201	971.6309331066994
2005-04-03 15:00:00	979.7224722796686	2.7224722796686365	974.867626717153
2005-04-03 15:30:00	979.7334618992983	2.733461899298277	977.4893196773651
2005-04-03 16:00:00	979.7452680555518	2.7452680555518327	980.3018947396145
2005-04-03 16:30:00	979.7494013486673	2.749401348667334	981.2856138557108
2005-04-03 17:00:00	979.76244431645	2.7624443164500008	984.3865988354733
2005-04-03 17:30:00	979.76244431645	2.7624443164500008	984.3865988354733
2005-04-03 18:00:00	979.767018088843	2.767018088842974	985.472863564102
2005-04-03 18:30:00	979.7579859530205	2.757985953020466	983.327166421428
2005-04-03 19:00:00	979.767018088843	2.767018088842974	985.472863564102
2005-04-03 19:30:00	979.767018088843	2.767018088842974	985.472863564102
2005-04-03 20:00:00	979.7579859530205	2.757985953020466	983.327166421428
2005-04-03 20:30:00	979.7494013486673	2.749401348667334	981.2856138557108
2005-04-03 21:00:00	979.7452680555518	2.7452680555518327	980.3018947396145
2005-04-03 21:30:00	979.7373018569633	2.737301856963313	978.4045545140403
