	stage	head	weir_flow
2008-08-31 05:00:00	1009.1168212890625	0.226806640625	185.9547119140625
2008-08-31 05:20:00	1009.4119873046875	0.52197265625	324.1418762207031
2008-08-31 05:40:00	1009.580078125	0.6900634765625	390.44757080078125
2008-08-31 06:00:00	1009.7359619140625	0.845947265625	447.2312927246094
2008-08-31 06:20:00	1009.9733276367188	1.08331298828125	527.3989868164062
2008-08-31 06:40:00	1010.1934204101562	1.30340576171875	596.6089477539062
2008-08-31 07:00:00	1010.4240112304688	1.53399658203125	665.0479736328125
2008-08-31 07:20:00	1010.680908203125	1.7908935546875	737.3661499023438
2008-08-31 07:40:00	1010.796142578125	1.9061279296875	768.6666259765625
2008-08-31 08:00:00	1010.7266845703125	1.836669921875	749.8782348632812
2008-08-31 08:20:00	1010.5823364257812	1.69232177734375	710.0549926757812
2008-08-31 08:40:00	1010.4364624023438	1.54644775390625	668.6417846679688
2008-08-31 09:00:00	1010.316162109375	1.4261474609375	633.49951171875
2008-08-31 09:20:00	1010.2212524414062	1.33123779296875	605.0720825195312
2008-08-31 09:40:00	1010.139892578125	1.2498779296875	580.1608276367188
2008-08-31 10:00:00	1010.060546875	1.1705322265625	555.3399047851562
2008-08-31 10:20:00	1009.9750366210938	1.08502197265625	527.9534912109375
2008-08-31 10:40:00	1009.88134765625	0.9913330078125	497.1068115234375
2008-08-31 11:00:00	1009.7794189453125	0.889404296875	462.41949462890625
2008-08-31 11:20:00	1009.6715698242188	0.78155517578125	424.23822021484375
2008-08-31 11:40:00	1009.560791015625	0.6707763671875	383.137939453125
2008-08-31 12:00:00	1009.4508056640625	0.560791015625	340.0196838378906
2008-08-31 12:20:00	1009.343505859375	0.4534912109375	295.1317443847656
2008-08-31 12:40:00	1009.2405395507812	0.35052490234375	248.5703125
2008-08-31 13:00:00	1009.1419677734375	0.251953125	199.45724487304688
2008-08-31 13:20:00	1009.0488891601562	0.15887451171875	146.6693878173828
2008-08-31 13:40:00	1008.9622192382812	0.07220458984375	86.69882202148438
