	stage	head	weir_flow
2005-04-02 00:00:00	976.0700191309157	0.07001913091573897	84.94043516740906
2005-04-02 00:30:00	976.0889678426431	0.08896784264311464	99.64573404074034
2005-04-02 01:00:00	976.1078466270865	0.10784662708647375	113.28551475280818
2005-04-02 01:30:00	976.1266556174772	0.1266556174772404	126.10132271183069
2005-04-02 02:00:00	976.1453949470466	0.14539494704661138	138.25140282585394
2005-04-02 02:30:00	976.1640647490257	0.1640647490256697	149.8465873595618
2005-04-02 03:00:00	976.182665156646	0.18266515664595318	160.9683454550636
2005-04-02 03:30:00	976.2011963031385	0.20119630313854486	171.67879988333223
2005-04-02 04:00:00	976.2196583217349	0.21965832173486888	182.0267067078232
2005-04-02 04:30:00	976.238051345666	0.23805134566600827	192.0512323195518
2005-04-02 05:00:00	976.2563755081634	0.25637550816338717	201.78444925515814
2005-04-02 05:30:00	976.2746309424583	0.274630942458316	211.2530474035309
2005-04-02 06:00:00	976.2928177817819	0.2928177817818778	220.47954394284363
2005-04-02 06:30:00	976.2928177817819	0.2928177817818778	220.47954394284363
2005-04-02 07:00:00	976.2928177817819	0.2928177817818778	220.47954394284363
2005-04-02 07:30:00	976.3546537279191	0.35465372791907157	250.51843530743108
2005-04-02 08:00:00	976.4156902689642	0.41569026896422656	278.4944703056643
2005-04-02 08:30:00	976.4759327745645	0.47593277456451233	304.7897888190475
2005-04-02 09:00:00	976.5353866143677	0.5353866143676669	329.6717070474172
2005-04-02 09:30:00	976.594057158021	0.5940571580209735	353.336763357327
2005-04-02 10:00:00	976.6519497751718	0.6519497751718291	375.9350028840876
2005-04-02 10:30:00	976.7090698354679	0.709069835467858	397.58440821052096
2005-04-02 11:00:00	976.7654227085563	0.7654227085563434	418.3799844879813
2005-04-02 11:30:00	976.8210137640848	0.8210137640847961	438.3997485152588
2005-04-02 12:00:00	976.8758483717007	0.8758483717007266	457.70882803497915
2005-04-02 12:30:00	976.9299319010515	0.9299319010515319	476.36235674673105
2005-04-02 13:00:00	976.9832697217846	0.9832697217846089	494.4075737052446
2005-04-02 13:30:00	977.0358672035475	1.0358672035474683	511.8853807390177
2005-04-02 14:00:00	977.0877297159875	1.087729715987507	528.8315208013224
2005-04-02 14:30:00	977.0877297159875	1.087729715987507	528.8315208013224
2005-04-02 15:00:00	977.0877297159875	1.087729715987507	528.8315208013224
2005-04-02 15:30:00	977.2359160526264	1.2359160526264077	575.8322528078937
2005-04-02 16:00:00	977.377939524271	1.377939524271028	619.1417769890085
2005-04-02 16:30:00	977.5139363490255	1.513936349025471	659.2372644326019
2005-04-02 17:00:00	977.6440427449935	1.6440427449934987	696.4854919185649
2005-04-02 17:30:00	977.768394930279	1.768394930278987	731.1775444852907
2005-04-02 18:00:00	977.8871291229858	1.8871291229858116	763.5504702121974
2005-04-02 18:30:00	978.0003815412178	2.0003815412178483	793.801465929971
2005-04-02 19:00:00	978.1082884030791	2.1082884030790865	822.097544293425
2005-04-02 19:30:00	978.2109859266732	2.2109859266731746	848.5823409280425
2005-04-02 20:00:00	978.3086103301043	2.3086103301043295	873.381042105748
2005-04-02 20:30:00	978.4012978314761	2.4012978314760858	896.6040373155244
2005-04-02 21:00:00	978.4891846488927	2.4891846488926603	918.3496827901112
2005-04-02 21:30:00	978.5724070004576	2.572407000457588	938.7064302833842
2005-04-02 22:00:00	978.6511011042751	2.651101104275085	957.7544931392999
2005-04-02 22:30:00	978.7254031784488	2.7254031784488006	975.5671688063381
2005-04-02 23:00:00	978.7954494410827	2.7954494410827238	992.2119020602012
2005-04-02 23:30:00	978.8613761102807	2.8613761102807302	1007.7511496356932
2005-04-03 00:00:00	978.9233194041467	2.923319404146696	1022.243090731485
2005-04-03 00:30:00	978.9814155407845	2.9814155407844964	1035.7422164488676
2005-04-03 01:00:00	979.0696429564352	3.0696429564352457	1056.0761792325018
2005-04-03 01:30:00	979.1412599566738	3.141259956673821	1072.4389771682752
2005-04-03 02:00:00	979.2092560579883	3.209256057988341	1087.8597724781455
2005-04-03 02:30:00	979.2571008063603	3.257100806360313	1098.6452213312461
2005-04-03 03:00:00	979.3004146330937	3.3004146330937374	1108.3638188097873
2005-04-03 03:30:00	979.3413099397451	3.341309939745088	1117.50080871972
2005-04-03 04:00:00	979.3874796306982	3.3874796306981807	1127.77154497505
2005-04-03 04:30:00	979.4256910802648	3.4256910802647553	1136.2366726351565
2005-04-03 05:00:00	979.4478496684596	3.4478496684596394	1141.1311274938346
2005-04-03 05:30:00	979.4744017403331	3.4744017403330645	1146.9822408148193
2005-04-03 06:00:00	979.4894784397414	3.489478439741447	1150.2979625341723
2005-04-03 06:30:00	979.5073822363917	3.5073822363916634	1154.2292338320715
2005-04-03 07:00:00	979.523018284424	3.5230182844239835	1157.657089623452
2005-04-03 07:30:00	979.5366536249028	3.536653624902783	1160.6421973691122
2005-04-03 08:00:00	979.5428044801423	3.5428044801423084	1161.9875132497089
2005-04-03 08:30:00	979.5539394612866	3.5539394612866317	1164.420979143401
2005-04-03 09:00:00	979.5589903474576	3.558990347457552	1165.5239740328332
2005-04-03 09:30:00	979.5703785365318	3.570378536531848	1168.008974450847
2005-04-03 10:00:00	979.576528732571	3.576528732570978	1169.3499010669161
2005-04-03 10:30:00	979.580413939622	3.5804139396219625	1170.1965962233778
2005-04-03 11:00:00	979.5896181213068	3.589618121306785	1172.2012233999417
2005-04-03 11:30:00	979.5949586149079	3.5949586149079096	1173.3635720924249
2005-04-03 12:00:00	979.6021116666913	3.6021116666912576	1174.9195194405506
2005-04-03 12:30:00	979.6134016249285	3.6134016249285423	1177.373241765671
2005-04-03 13:00:00	979.6239319642674	3.623931964267399	1179.6595686060555
2005-04-03 13:30:00	979.6360302792638	3.636030279263764	1182.2835994377485
2005-04-03 14:00:00	979.6471883651313	3.647188365131342	1184.7011231133408
2005-04-03 14:30:00	979.6533523480545	3.6533523480544545	1186.0355614736611
2005-04-03 15:00:00	979.6670170945446	3.667017094544576	1188.9911644946933
2005-04-03 15:30:00	979.6785667717496	3.6785667717496153	1191.4864288498543
2005-04-03 16:00:00	979.6913568678855	3.6913568678854745	1194.246635853589
2005-04-03 16:30:00	979.6959153536598	3.695915353659757	1195.2296233467582
2005-04-03 17:00:00	979.710534587402	3.7105345874019804	1198.3793784034788
2005-04-03 17:30:00	979.710534587402	3.7105345874019804	1198.3793784034788
2005-04-03 18:00:00	979.7157361658448	3.71573616584476	1199.4990748988632
2005-04-03 18:30:00	979.7055000409014	3.70550004090137	1197.2951389689813
2005-04-03 19:00:00	979.7157361658448	3.71573616584476	1199.4990748988632
2005-04-03 19:30:00	979.7157361658448	3.71573616584476	1199.4990748988632
2005-04-03 20:00:00	979.7055000409014	3.70550004090137	1197.2951389689813
2005-04-03 20:30:00	979.6959153536598	3.695915353659757	1195.2296233467582
2005-04-03 21:00:00	979.6913568678855	3.6913568678854745	1194.246635853589
2005-04-03 21:30:00	979.682686749447	3.6826867494470434	1192.3759023776845
2005-04-03 22:00:00	979.6670170945446	3.667017094544576	1188.9911644946933
2005-04-03 22:30:00	979.66342337905	3.6634233790499593	1188.2142216228447
2005-04-03 23:00:00	979.6533523480545	3.6533523480544545	1186.0355614736611
2005-04-03 23:30:00	979.6414254689121	3.6414254689120753	1183.452835726397
