	stage	head	weir_flow
2005-04-03 07:00:00	970.2862369405549	0.03623694055488613	54.752550367054816
2005-04-03 07:30:00	970.3498209222271	0.09982092222708161	107.59309229881633
2005-04-03 08:00:00	970.3809632182979	0.13096321829789304	128.9445221126816
2005-04-03 08:30:00	970.442015003519	0.19201500351903178	166.41537478048122
2005-04-03 09:00:00	970.4719511257135	0.22195112571353093	183.29118220802346
2005-04-03 09:30:00	970.5451780770902	0.29517807709021326	221.6627603490058
2005-04-03 10:00:00	970.5880745305656	0.3380745305655637	242.6488887758052
2005-04-03 10:30:00	970.6162666934073	0.36626669340728313	255.95775333049326
2005-04-03 11:00:00	970.6854250453218	0.43542504532183557	287.2404564232391
2005-04-03 11:30:00	970.7260800869507	0.47608008695067383	304.8526786465673
2005-04-03 12:00:00	970.779481047757	0.5294810477570309	327.2429387086954
2005-04-03 12:30:00	970.8576962379307	0.6076962379306678	358.72449772627033
2005-04-03 13:00:00	970.9216284630364	0.6716284630364271	383.4623530601297
2005-04-03 13:30:00	970.984587548762	0.7345875487619651	407.0668278433669
2005-04-03 14:00:00	971.0343939804702	0.7843939804702131	425.2648675594109
2005-04-03 14:30:00	971.0591468711359	0.8091468711359084	434.1651002871796
2005-04-03 15:00:00	971.1084185847006	0.8584185847006438	451.61609582772087
2005-04-03 15:30:00	971.1452199943841	0.8952199943840924	464.43312397462404
2005-04-03 16:00:00	971.1819407334622	0.9319407334621701	477.0481330882466
2005-04-03 16:30:00	971.1941708209915	0.9441708209915305	481.2126707132343
2005-04-03 17:00:00	971.2308539110031	0.9808539110031234	493.59742992788006
2005-04-03 17:30:00	971.2308539110031	0.9808539110031234	493.59742992788006
2005-04-03 18:00:00	971.2430847653658	0.9930847653657793	497.6922568975432
2005-04-03 18:30:00	971.2186257451967	0.9686257451967322	489.48645249625474
2005-04-03 19:00:00	971.2430847653658	0.9930847653657793	497.6922568975432
2005-04-03 19:30:00	971.2430847653658	0.9930847653657793	497.6922568975432
2005-04-03 20:00:00	971.2186257451967	0.9686257451967322	489.48645249625474
2005-04-03 20:30:00	971.1941708209915	0.9441708209915305	481.2126707132343
2005-04-03 21:00:00	971.1819407334622	0.9319407334621701	477.0481330882466
2005-04-03 21:30:00	971.1574669847237	0.9074669847236692	468.6592861948686
2005-04-03 22:00:00	971.1084185847006	0.8584185847006438	451.61609582772087
2005-04-03 22:30:00	971.0961257533672	0.8461257533672324	447.2942138227047
2005-04-03 23:00:00	971.0591468711359	0.8091468711359084	434.1651002871796
2005-04-03 23:30:00	971.0095453118529	0.7595453118528894	416.23551116535475
2005-04-04 00:00:00	970.984587548762	0.7345875487619651	407.0668278433669
2005-04-04 00:30:00	970.934291473071	0.6842914730709708	388.2672471426577
2005-04-04 01:00:00	970.8961840016766	0.6461840016766018	373.7152371698413
2005-04-04 01:30:00	970.8318042610348	0.5818042610347902	348.46134031347907
2005-04-04 02:00:00	970.8057099740109	0.5557099740109379	337.9627215807698
2005-04-04 02:30:00	970.7528612034909	0.502861203490852	316.1807495113049
2005-04-04 03:00:00	970.6990433941943	0.44904339419429107	293.1988160641443
2005-04-04 03:30:00	970.6302461266814	0.38024612668141344	262.42983270824107
2005-04-04 04:00:00	970.5880745305656	0.3380745305655637	242.6488887758052
2005-04-04 04:30:00	970.5307104118807	0.28071041188070467	214.35931075481506
2005-04-04 05:00:00	970.479106014519	0.22910601451894763	187.2094057273236
2005-04-04 05:30:00	970.4263498119424	0.17634981194237298	157.2364891963796
2005-04-04 06:00:00	970.3723693163299	0.1223693163299231	123.2400010788623
2005-04-04 06:30:00	970.3170920398605	0.06709203986054035	82.5563851620872
2005-04-04 07:00:00	970.2604454947132	0.010445494713167136	23.892192950467464
